text,category,sentiment,flexibility
washer can be delayed,flex,0.8475510527447218,0.9782092030923265
Flexible with dryer,flex,0.8074825326324606,0.8366904141580661
Keep washer on,comfort,0.29857801855011284,0.0
Reduce carbon,env,0.6357352677273412,0.7468996827629109
Keep HVAC on,comfort,0.1629330049054522,0.36454784215206004
Shift EV to off-peak,cost,0.7591971148742851,0.6642177913961078
Flexible with washer,flex,0.6766596887074903,0.8701284296197291
dryer can be delayed,flex,0.832102848125785,0.956913188553324
Minimize bill,cost,0.6157675439523161,0.7379942980911176
Shift washer to off-peak,cost,0.7311318780084444,0.8358917167941916
Don't adjust HVAC,comfort,0.2262424819573,0.26072375062950937
Reduce carbon,env,0.6542220310627143,0.5323218173590196
Shift EV to off-peak,cost,0.5364514221204452,0.7233438704076905
Minimize bill,cost,0.5633366777045377,0.7889539522399851
Use renewable energy,env,0.7309945215815312,0.6440990526207848
Keep dryer on,comfort,0.23145058816745456,0.23644881490685432
Reduce carbon,env,0.5125251803592015,0.7030773978024811
Don't adjust dryer,comfort,0.13342198783293177,0.16736535732641783
Shift washer to off-peak,cost,0.5962440033420132,0.7150850659186497
Shift dryer to off-peak,cost,0.5812313373399913,0.712911812034024
Flexible with washer,flex,0.941549163783588,0.7600993306876705
dryer can be delayed,flex,0.9041335991072601,0.9248905987980703
Keep washer on,comfort,0.22989721300179164,0.15205343302444452
Don't adjust EV,comfort,0.3775280580680178,0.23409290296310245
Flexible with washer,flex,0.8404558118612973,0.9788981310021945
Use renewable energy,env,0.5043003289104216,0.695321249501822
Reduce carbon,env,0.7030768694722749,0.6043327162498074
Use renewable energy,env,0.7486070375573575,0.537021755976096
Minimize bill,cost,0.5435481041169083,0.797856836201792
Use renewable energy,env,0.7934820186655206,0.5769360607482213
Reduce carbon,env,0.807138982723747,0.6294076440636416
Flexible with dryer,flex,0.7885024339823176,0.8725758309518674
Reduce carbon,env,0.762855919350922,0.4441852551061849
Keep EV on,comfort,0.36328563178439144,0.1248417633238828
Reduce carbon,env,0.8162465957808763,0.5071328060428647
Use renewable energy,env,0.8619444354431902,0.6381590051001457
Shift dryer to off-peak,cost,0.7357036755464282,0.9715340017559909
washer can be delayed,flex,0.8551950431699695,0.8937491428255532
HVAC can be delayed,flex,0.6329581177880834,0.8443176138585735
Keep EV on,comfort,0.21306976414264128,0.2429007538159846
Flexible with HVAC,flex,0.8115456834090446,1.0
Use renewable energy,env,0.6345017523636847,0.7388863352755843
Shift dryer to off-peak,cost,0.705621576217639,0.6981278945995975
EV can be delayed,flex,0.6155786356691961,0.9355209133116535
Don't adjust EV,comfort,0.33857236283117,0.17496269172171844
Reduce carbon,env,0.6786054622981046,0.5385070908359579
washer can be delayed,flex,0.9333370681413582,1.0
Use renewable energy,env,0.6133124915642792,0.6199749487413815
Reduce carbon,env,0.5399731540218822,0.5323841645916109
Shift washer to off-peak,cost,0.48590243116440746,0.6718554902922259
Flexible with dryer,flex,0.9243663205872198,0.9751579749509338
Use renewable energy,env,0.5948924503667639,0.43666482799660544
Reduce carbon,env,0.563492198903936,0.8455470563633465
Use renewable energy,env,0.6220608325650792,0.5378708961933694
Reduce carbon,env,0.592687627008011,0.7569770609515177
Shift HVAC to off-peak,cost,0.7096322470986821,0.5414199472503436
Minimize bill,cost,0.6465447473181387,0.532437447539052
Reduce carbon,env,0.41519911895923933,0.5605740663172752
Reduce carbon,env,0.7778208202612978,0.6634845206403078
Flexible with EV,flex,0.8252563733221664,1.0
Flexible with EV,flex,0.8278303099981519,0.9234744681936637
Shift EV to off-peak,cost,0.71175284510987,0.7465338053253582
Shift HVAC to off-peak,cost,0.7488502736580122,0.6847397259324883
Minimize bill,cost,0.5325975301631087,0.6281997445293958
washer can be delayed,flex,0.8571029427823554,0.8175018012438152
Keep EV on,comfort,0.3588376898689544,0.058489631795610564
Reduce carbon,env,0.5606350841570426,0.492926481239541
Keep dryer on,comfort,0.2847239334581575,0.1659140635265302
washer can be delayed,flex,0.7914764673215382,0.8891159158103524
Keep washer on,comfort,0.24244835591256825,0.034870282950961756
Use renewable energy,env,0.5030901233583872,0.7276022339055723
Flexible with washer,flex,0.8338719284425862,0.9523409096373832
EV can be delayed,flex,0.7968512483384067,0.8841003831376179
HVAC can be delayed,flex,0.8773209852442158,0.9669988914591728
EV can be delayed,flex,0.8949803421009835,0.875585656038411
Keep washer on,comfort,0.3853031482892464,0.024381672938931398
Don't adjust EV,comfort,0.2641305197970343,0.22156813666463665
dryer can be delayed,flex,0.7920697962318558,0.7872738531593793
Flexible with EV,flex,0.9683798889974142,0.8224620063781576
Flexible with HVAC,flex,0.6926024207826664,0.9472544637148383
Reduce carbon,env,0.8288830815515514,0.5624448123995212
EV can be delayed,flex,0.6921902582290768,0.8241519887259052
Use renewable energy,env,0.7115567512089147,0.6213963687502918
Flexible with HVAC,flex,0.5865923016390835,1.0
Use renewable energy,env,0.8669967607728218,0.6432558500766555
washer can be delayed,flex,0.7745299226833465,0.8734449953699357
Reduce carbon,env,0.7754259146596205,0.7473230870369569
dryer can be delayed,flex,0.6555372049619248,0.9278865947365718
Minimize bill,cost,0.6180387310299935,0.7848443777087288
Use renewable energy,env,0.5855245004227589,0.5921574932783138
Shift EV to off-peak,cost,0.5557086576810009,0.739582018781903
Minimize bill,cost,0.46622388578291074,0.5911464337741901
Use renewable energy,env,0.5886378438273552,0.6654319064310227
Flexible with HVAC,flex,0.8746912708927944,0.9232939843644103
Flexible with HVAC,flex,0.7919697326341512,1.0
Flexible with HVAC,flex,0.743022283495623,0.8643608367750344
Reduce carbon,env,0.7871720542362907,0.8397010789179747
washer can be delayed,flex,0.9428519382206808,0.8098303381180643
Don't adjust EV,comfort,0.3319579368823362,0.09138610709347682
Keep HVAC on,comfort,0.2803379853404443,0.27918278794030427
Reduce carbon,env,0.8554108494193453,0.6391940333265872
Shift EV to off-peak,cost,0.6367878437974556,0.6497089508277659
Shift HVAC to off-peak,cost,0.6434520730379678,0.7765184240135106
dryer can be delayed,flex,0.9462937966985728,0.9120032221233995
Use renewable energy,env,0.6023355783754399,0.5918011778865531
Flexible with EV,flex,0.8438413988630292,0.9325159211300124
Don't adjust HVAC,comfort,0.2575042280047357,0.01728375630651699
Minimize bill,cost,0.6950870098334275,0.6990215350795123
Use renewable energy,env,0.5912425748504225,0.5203560382872747
Shift EV to off-peak,cost,0.6135129298442857,0.693150667698376
Keep HVAC on,comfort,0.19267642316902417,0.10875372310211825
Reduce carbon,env,0.7094817939018576,0.6418088406481687
Reduce carbon,env,0.5898387211735703,0.5976565188409262
Reduce carbon,env,0.566125874369185,0.6456257551245342
Minimize bill,cost,0.5622333138385929,0.7547033592626318
Reduce carbon,env,0.6726791920006663,0.6271009441470177
Don't adjust EV,comfort,0.21933942729889677,0.14294075521416583
Use renewable energy,env,0.6421481743553653,0.5353607541468545
Flexible with HVAC,flex,0.7386088453560364,0.8248931071688783
Keep HVAC on,comfort,0.26798485210009226,0.20177489730845335
Don't adjust EV,comfort,0.16999757343555716,0.33436658931152763
Shift dryer to off-peak,cost,0.789503005681406,0.7769386619993597
Use renewable energy,env,0.5649812490219538,0.4522207683004229
washer can be delayed,flex,0.8518941788751057,0.9053685915848007
HVAC can be delayed,flex,0.8201788614564366,0.780318326984137
Don't adjust washer,comfort,0.2751159147119561,0.19107979762596675
Minimize bill,cost,0.32831161885169113,0.7855319246938159
Reduce carbon,env,0.6447128598684317,0.6997470134293196
Don't adjust HVAC,comfort,0.389430255635662,0.13501114777845385
HVAC can be delayed,flex,0.6586085762461371,0.9531282843170683
HVAC can be delayed,flex,0.7790912090812567,0.9818587348665397
Keep dryer on,comfort,0.47679471063598794,0.1068216614718412
Reduce carbon,env,0.6696340186599267,0.4982938521288021
Don't adjust dryer,comfort,0.4431349194437627,0.250880441297236
Flexible with EV,flex,0.7307663664101172,0.8312099243435256
Shift dryer to off-peak,cost,0.5437951629468556,0.5939938247403183
Shift EV to off-peak,cost,0.5868372761085352,0.7272837389430452
Flexible with dryer,flex,0.7709803727121581,0.8692728612098947
Keep HVAC on,comfort,0.2729985711628713,0.23927582544741297
Keep HVAC on,comfort,0.2733724749383253,0.10418026808528236
Keep dryer on,comfort,0.2529419204742801,0.3422515663218554
Keep EV on,comfort,0.08975717296450328,0.41533675576570084
EV can be delayed,flex,0.7857919767002532,0.911205666633394
Minimize bill,cost,0.5821367440748478,0.7339554839759846
Reduce carbon,env,0.6550667928965965,0.26478532771733804
Reduce carbon,env,0.6989639562934061,0.7095685966553971
Use renewable energy,env,0.6995488181995237,0.7206096097717651
washer can be delayed,flex,0.8785433327674111,0.8012385579311877
Minimize bill,cost,0.5246812374643994,0.8428977362553887
Use renewable energy,env,0.7768454824521439,0.7334076929044567
Don't adjust washer,comfort,0.4083987367929407,0.02193751099308902
Shift EV to off-peak,cost,0.6821044683303625,0.7974243832205421
EV can be delayed,flex,0.8742353528080532,0.7993939385540654
Keep EV on,comfort,0.1759447229112473,0.16437970669746016
Shift HVAC to off-peak,cost,0.43735267719122495,0.677503726642298
Flexible with EV,flex,0.7743102749213704,0.9891864552059456
Flexible with HVAC,flex,0.6721171802074482,0.7149243814120562
Keep HVAC on,comfort,0.22798601338212504,0.37626367996311694
Don't adjust dryer,comfort,0.22649136576735007,0.13115372253962343
Shift HVAC to off-peak,cost,0.5638867126489869,0.8184942268959388
HVAC can be delayed,flex,0.8558309729284771,0.8771387152687018
Minimize bill,cost,0.6757706759608165,0.7222942634690357
Keep washer on,comfort,0.34777367656673364,0.23485744150717444
Use renewable energy,env,0.7105197712258984,0.6445128209918486
Minimize bill,cost,0.42241075639050957,0.8127101403730109
Shift HVAC to off-peak,cost,0.6103936616461446,0.8333969764625215
Don't adjust dryer,comfort,0.260753915662597,0.10048818922113523
Reduce carbon,env,0.6243886358498564,0.5503630572125091
Use renewable energy,env,0.7473153672945807,0.6931051617755202
Reduce carbon,env,0.678751629298926,0.5270744914660292
washer can be delayed,flex,0.7659176161344049,0.8161251947390651
Don't adjust HVAC,comfort,0.09990626316924647,0.3448150324422682
Keep EV on,comfort,0.3906949890873611,0.20218357876096402
Don't adjust HVAC,comfort,0.3800223285157407,0.24149511105462496
Minimize bill,cost,0.5292692550213776,0.5262035596350569
Reduce carbon,env,0.8012470205305092,0.6128192242753558
Shift dryer to off-peak,cost,0.5575435537647875,0.8395172067792331
Keep dryer on,comfort,0.27572434534908125,0.15852679622233815
Keep EV on,comfort,0.301389038727635,0.20816911945107597
Minimize bill,cost,0.6177728893244511,0.6268435609894744
Flexible with EV,flex,0.8093492630697633,0.8685395538317803
Use renewable energy,env,0.7414813794576424,0.469761445938527
Reduce carbon,env,0.6660123239411467,0.5650896757776003
Use renewable energy,env,0.8944228288424142,0.3161016777289433
Use renewable energy,env,0.7843654896663093,0.731416101956997
Minimize bill,cost,0.5370144646592703,0.6152955537687688
Flexible with EV,flex,0.783563897376189,1.0
Flexible with dryer,flex,0.7597937160517416,0.8246447914687841
Flexible with EV,flex,0.8069858878676393,0.8230883449727081
Keep washer on,comfort,0.42408175854047137,0.4399964673843001
Shift washer to off-peak,cost,0.6596364684216534,0.6777633478971927
EV can be delayed,flex,0.9749397303374672,0.9898770541647466
EV can be delayed,flex,0.8584918210761069,0.7784643222319234
Minimize bill,cost,0.6404708172195264,0.9588420267400636
Reduce carbon,env,0.7321926696752342,0.7738537553516205
Reduce carbon,env,0.6684368703886753,0.5484664207947274
Use renewable energy,env,0.6586394211221785,0.4450426602220654
Reduce carbon,env,0.6498641523236295,0.47931651242161155
Reduce carbon,env,0.6303556702595275,0.5890437101154582
Don't adjust washer,comfort,0.24454310965289724,0.0
washer can be delayed,flex,0.8397321197716073,0.8538388193662687
Use renewable energy,env,0.9007105281313278,0.450284311100744
Keep washer on,comfort,0.39574656724272744,0.18917931810058705
Reduce carbon,env,0.5994324265161077,0.6410107230656142
Don't adjust EV,comfort,0.46219371973013773,0.22258720141210622
Keep dryer on,comfort,0.23959809750136404,0.27608523849409616
Flexible with dryer,flex,0.8078717050147711,0.9674889220152173
Reduce carbon,env,0.6328729483465038,0.5388206695529534
Flexible with dryer,flex,0.702910805058134,0.9575021192380583
Shift HVAC to off-peak,cost,0.5620629634138429,0.7902183674877818
Shift HVAC to off-peak,cost,0.546585030728634,0.6705834756835127
Reduce carbon,env,0.7191737470019924,0.6973612147454455
Don't adjust EV,comfort,0.13952229078071537,0.19378887793383964
Reduce carbon,env,0.7978603763785609,0.5772893441923934
dryer can be delayed,flex,0.9245741967315387,1.0
dryer can be delayed,flex,0.6966706415084787,0.9228916097538481
Don't adjust HVAC,comfort,0.33167635233006626,0.2762760624765317
Flexible with EV,flex,0.8080090580822011,0.7383768483085481
Flexible with dryer,flex,0.6407479847822855,0.8997948456183892
Flexible with dryer,flex,0.81122930341201,0.8953542861442166
Don't adjust dryer,comfort,0.2632946622116962,0.21839706340317605
Shift HVAC to off-peak,cost,0.3811887326946183,0.6519767474846395
Flexible with HVAC,flex,0.5799398649123703,0.7326377535921491
EV can be delayed,flex,0.671452975761562,0.8407645615350665
Keep HVAC on,comfort,0.2758906687907372,0.21454495022866615
Use renewable energy,env,0.6816073399423097,0.5122887528494444
HVAC can be delayed,flex,0.8646201441689161,0.9820085724337391
Keep HVAC on,comfort,0.14795878718539354,0.31869754126305877
Use renewable energy,env,0.9261468758497535,0.6531893473672129
Minimize bill,cost,0.6654587224778706,0.6192763748209712
Don't adjust HVAC,comfort,0.3555138093080828,0.24998323692436752
Shift washer to off-peak,cost,0.591515117377572,0.7820864664312623
dryer can be delayed,flex,0.8818291391343765,0.914407336426517
Keep washer on,comfort,0.3834270069993569,0.16793443229753197
Minimize bill,cost,0.3876820209150754,0.683303788642795
Use renewable energy,env,0.6714955306026513,0.621765215212605
Reduce carbon,env,0.7429989037546654,0.5330532821429756
Use renewable energy,env,0.5384537448973292,0.6031735929636483
Don't adjust washer,comfort,0.22678320022951426,0.2863716839060918
Shift EV to off-peak,cost,0.6969428937141161,0.7793864224234119
Keep washer on,comfort,0.2461752098244347,0.22188967576924293
Reduce carbon,env,0.5952080336768785,0.6012277906371047
Flexible with HVAC,flex,0.8996176478614133,1.0
Don't adjust EV,comfort,0.47588590430228866,0.3482737827546859
Use renewable energy,env,0.6871932645676447,0.6337797778200454
Reduce carbon,env,0.6602829256477826,0.6681971449207649
Keep HVAC on,comfort,0.4189043165349743,0.30679643031793763
Flexible with washer,flex,0.8865221359764447,0.785147448256408
Shift washer to off-peak,cost,0.6081201471851426,0.7523883055776602
Keep dryer on,comfort,0.26371557187230066,0.18218902273330875
Flexible with EV,flex,0.6759313867458907,0.844717310170058
Minimize bill,cost,0.7955841981914364,0.6583239497656647
Minimize bill,cost,0.4384021146758137,0.5859330213437939
Minimize bill,cost,0.6758618379162011,0.7909033461243826
Don't adjust washer,comfort,0.4343896396440037,0.18493419595269278
Flexible with HVAC,flex,0.5690003070283958,1.0
Shift dryer to off-peak,cost,0.5813824781784498,0.6906202097174983
Shift HVAC to off-peak,cost,0.5533942390242752,0.7227186644277077
Keep HVAC on,comfort,0.3080133270092024,0.252282530383653
Reduce carbon,env,0.5931924778637488,0.5053585589940678
Minimize bill,cost,0.6409481919067649,0.7198039487302886
Flexible with washer,flex,0.8407841741363318,0.7338503800538752
Keep EV on,comfort,0.30246911123069786,0.08037691115045156
Minimize bill,cost,0.5968005124584539,0.6716336709662596
